season,geography,week,target,predicted_value,predicted_per_100k,cases_q05,cases_q25,cases_q50,cases_q75,cases_q95
2026/2027,Kogi,17,cases,103786.65011521798,2053.6627,1768.7383999999995,2036.3310625,2053.6627,2059.5146625,2742.96585
2026/2027,Kogi,18,cases,54829.802252043,1084.93645,800.0121499999999,1067.6048125,1084.93645,1090.7884124999998,1774.2395999999994
2026/2027,Kogi,19,cases,17463.705952203,345.56045,60.63614999999999,328.2288125,345.56045,351.4124125,1034.8635999999997
2026/2027,Kogi,20,cases,2672.745558777,52.88655,0.0,35.5549125,52.88655,58.7385125,742.1896999999994
2026/2027,Kogi,21,cases,1123.311144249,22.22735,0.0,4.895712500000002,22.22735,28.0793125,711.5304999999995
2026/2027,Kogi,22,cases,1902.890043621,37.65315,0.0,20.3215125,37.65315,43.5051125,726.9562999999995
2026/2027,Kogi,23,cases,2114.065372545,41.83175,0.0,24.5001125,41.83175,47.6837125,731.1348999999996
2026/2027,Kogi,24,cases,3196.782398439,63.25585,0.0,45.9242125,63.25585,69.10781250000001,752.5589999999995
2026/2027,Kogi,25,cases,9109.214030448002,180.2472,0.0,162.91556250000002,180.2472,186.09916250000003,869.5503499999995
2026/2027,Kogi,26,cases,10649.117102652,210.7178,0.0,193.3861625,210.7178,216.5697625,900.0209499999995
2026/2027,Kogi,27,cases,27498.544214022004,544.1233000000001,259.19900000000007,526.7916625,544.1233000000001,549.9752625000001,1233.4264499999997
2026/2027,Kogi,28,cases,34861.005839646,689.8069,404.8826,672.4752625000001,689.8069,695.6588625,1379.1100499999995
2026/2027,Kogi,29,cases,25155.423401661,497.75915,212.83485,480.4275125,497.75915,503.6111125,1187.0622999999996
2026/2027,Kogi,30,cases,27016.650462186,534.5879,249.6636,517.2562625,534.5879,540.4398625,1223.8910499999995
2026/2027,Kogi,31,cases,9640.849159179,190.76685,0.0,173.4352125,190.76685,196.6188125,880.0699999999995
2026/2027,Kogi,32,cases,4321.038590946,85.5019,0.0,68.1702625,85.5019,91.3538625,774.8050499999995
2026/2027,Kogi,33,cases,1105.072218243,21.86645,0.0,4.534812500000001,21.86645,27.7184125,711.1695999999995
2026/2027,Kogi,34,cases,513.044968212,10.1518,0.0,0.0,10.1518,16.0037625,699.4549499999995
2026/2027,Kogi,35,cases,281.015405937,5.56055,0.0,0.0,5.56055,11.412512500000002,694.8636999999995
2026/2027,Kogi,36,cases,274.950925137,5.44055,0.0,0.0,5.44055,11.2925125,694.7436999999995
2026/2027,Kogi,37,cases,356.492923227,7.05405,0.0,0.0,7.05405,12.9060125,696.3571999999995
2026/2027,Kogi,38,cases,467.887328055,9.25825,0.0,0.0,9.25825,15.1102125,698.5613999999995
2026/2027,Kogi,39,cases,404.1066781080001,7.996200000000002,0.0,0.0,7.996200000000002,13.848162500000004,697.2993499999995
2026/2027,Kogi,40,cases,445.74691940100007,8.820150000000002,0.0,0.0,8.820150000000002,14.672112500000004,698.1232999999995
2026/2027,Kogi,41,cases,219.79952599500004,4.3492500000000005,0.0,0.0,4.3492500000000005,10.2012125,693.6523999999995
2026/2027,Kogi,42,cases,373.056536412,7.3818,0.0,0.0,7.3818,13.2337625,696.6849499999995
2026/2027,Kogi,43,cases,371.7400387050001,7.35575,0.0,0.0,7.35575,13.2077125,696.6588999999994
2026/2027,Kogi,44,cases,278.791762977,5.5165500000000005,0.0,0.0,5.5165500000000005,11.3685125,694.8196999999996
2026/2027,Kogi,45,cases,397.70359713,7.8695,0.0,0.0,7.8695,13.7214625,697.1726499999995
2026/2027,Kogi,46,cases,278.592140484,5.512600000000001,0.0,0.0,5.512600000000001,11.364562500000002,694.8157499999995
2026/2027,Kogi,47,cases,253.111213656,5.0084,0.0,0.0,5.0084,10.8603625,694.3115499999996
2026/2027,Kogi,48,cases,303.592962582,6.0073,0.0,0.0,6.0073,11.8592625,695.3104499999995
2026/2027,Kogi,49,cases,388.432522107,7.68605,0.0,0.0,7.68605,13.5380125,696.9891999999995
2026/2027,Kogi,50,cases,342.96660417600003,6.7864,0.0,0.0,6.7864,12.6383625,696.0895499999995
2026/2027,Kogi,51,cases,449.865712611,8.90165,0.0,0.0,8.90165,14.7536125,698.2047999999995
2026/2027,Kogi,52,cases,311.236735257,6.15855,0.0,0.0,6.15855,12.0105125,695.4616999999995
2026/2027,Kwara,1,cases,1584.1479448935,37.18995,0.0,19.8583125,37.18995,43.0419125,726.4930999999995
2026/2027,Kwara,2,cases,397.2472487670001,9.3259,0.0,0.0,9.3259,15.177862500000002,698.6290499999996
2026/2027,Kwara,3,cases,559.4043262575001,13.13275,0.0,0.0,13.13275,18.9847125,702.4358999999995
2026/2027,Kwara,4,cases,304.9989398325,7.16025,0.0,0.0,7.16025,13.0122125,696.4633999999995
2026/2027,Kwara,5,cases,402.9998561235,9.46095,0.0,0.0,9.46095,15.3129125,698.7640999999995
2026/2027,Kwara,6,cases,348.9922228965001,8.193050000000001,0.0,0.0,8.193050000000001,14.045012500000002,697.4961999999995
2026/2027,Kwara,7,cases,292.74829284450004,6.87265,0.0,0.0,6.87265,12.7246125,696.1757999999995
2026/2027,Kwara,8,cases,559.598138649,13.1373,0.0,0.0,13.1373,18.9892625,702.4404499999995
2026/2027,Kwara,9,cases,382.4600022375001,8.978750000000002,0.0,0.0,8.978750000000002,14.830712500000002,698.2818999999995
2026/2027,Kwara,10,cases,599.2061501295001,14.067150000000002,0.0,0.0,14.067150000000002,19.919112500000004,703.3702999999995
2026/2027,Kwara,11,cases,1116.759778662,26.2174,0.0,8.885762499999998,26.2174,32.0693625,715.5205499999995
2026/2027,Kwara,12,cases,3546.9541874220004,83.2694,0.0,65.9377625,83.2694,89.1213625,772.5725499999995
2026/2027,Kwara,13,cases,9936.8486342715,233.28055,0.0,215.9489125,233.28055,239.1325125,922.5836999999996
2026/2027,Kwara,14,cases,29764.335491184,698.7568,413.8325,681.4251624999999,698.7568,704.6087625,1388.0599499999994
2026/2027,Kwara,15,cases,52633.94211140401,1235.6508,950.7265,1218.3191625000002,1235.6508,1241.5027625,1924.95395
2026/2027,Kwara,16,cases,92237.408584833,2165.3941,1880.4698,2148.0624625,2165.3941,2171.2460625,2854.6972499999997
2026/2027,Kwara,17,cases,80958.4410865215,1900.60555,1615.68125,1883.2739125,1900.60555,1906.4575125,2589.9086999999995
2026/2027,Kwara,18,cases,54882.055102866005,1288.4282,1003.5039,1271.0965625,1288.4282,1294.2801625,1977.73135
2026/2027,Kwara,19,cases,15646.042015075502,367.31135000000006,82.38705000000004,349.97971250000006,367.31135000000006,373.1633125000001,1056.6144999999997
2026/2027,Kwara,20,cases,3465.7574444160005,81.3632,0.0,64.0315625,81.3632,87.2151625,770.6663499999995
2026/2027,Kwara,21,cases,769.601319162,18.0674,0.0,0.7357624999999999,18.0674,23.9193625,707.3705499999995
2026/2027,Kwara,22,cases,875.554932924,20.5548,0.0,3.223162500000001,20.5548,26.4067625,709.8579499999995
2026/2027,Kwara,23,cases,1793.5611690060002,42.1062,0.0,24.7745625,42.1062,47.9581625,731.4093499999994
2026/2027,Kwara,24,cases,2313.212656941,54.3057,0.0,36.9740625,54.3057,60.1576625,743.6088499999995
2026/2027,Kwara,25,cases,5563.299505747499,130.60575,0.0,113.2741125,130.60575,136.4577125,819.9088999999994
2026/2027,Kwara,26,cases,8795.150951301,206.47770000000003,0.0,189.14606250000003,206.47770000000003,212.32966250000004,895.7808499999995
2026/2027,Kwara,27,cases,24471.089060217,574.4909,289.5666,557.1592625000001,574.4909,580.3428625,1263.7940499999995
2026/2027,Kwara,28,cases,23744.665308229494,557.43715,272.51285,540.1055125,557.43715,563.2891125,1246.7402999999997
2026/2027,Kwara,29,cases,23993.84627931,563.287,278.3627,545.9553625000001,563.287,569.1389625,1252.5901499999995
2026/2027,Kwara,30,cases,32247.4023463065,757.05005,472.12575,739.7184125000001,757.05005,762.9020125000001,1446.3531999999996
2026/2027,Kwara,31,cases,14685.258615441004,344.75570000000005,59.83140000000003,327.42406250000005,344.75570000000005,350.60766250000006,1034.0588499999994
2026/2027,Kwara,32,cases,2700.3454546395005,63.39415000000001,0.0,46.06251250000001,63.39415000000001,69.24611250000001,752.6972999999995
2026/2027,Kwara,33,cases,596.0966326395001,13.99415,0.0,0.0,13.99415,19.846112500000004,703.2972999999995
2026/2027,Kwara,34,cases,327.40024459950007,7.686150000000001,0.0,0.0,7.686150000000001,13.538112500000002,696.9892999999995
2026/2027,Kwara,35,cases,282.9469233315,6.64255,0.0,0.0,6.64255,12.4945125,695.9456999999995
2026/2027,Kwara,36,cases,259.6340613825,6.09525,0.0,0.0,6.09525,11.9472125,695.3983999999995
2026/2027,Kwara,37,cases,456.996840318,10.7286,0.0,0.0,10.7286,16.5805625,700.0317499999995
2026/2027,Kwara,38,cases,293.3063021475,6.88575,0.0,0.0,6.88575,12.7377125,696.1888999999995
2026/2027,Kwara,39,cases,301.491148527,7.0779000000000005,0.0,0.0,7.0779000000000005,12.929862500000002,696.3810499999995
2026/2027,Kwara,40,cases,461.149962993,10.8261,0.0,0.0,10.8261,16.678062500000003,700.1292499999995
2026/2027,Kwara,41,cases,362.5101047520001,8.5104,0.0,0.0,8.5104,14.3623625,697.8135499999995
2026/2027,Kwara,42,cases,333.8492986815,7.83755,0.0,0.0,7.83755,13.6895125,697.1406999999995
2026/2027,Kwara,43,cases,305.74224230100003,7.177700000000001,0.0,0.0,7.177700000000001,13.0296625,696.4808499999995
2026/2027,Kwara,44,cases,417.05870883,9.791,0.0,0.0,9.791,15.6429625,699.0941499999996
2026/2027,Kwara,45,cases,216.9868160265,5.09405,0.0,0.0,5.09405,10.946012500000002,694.3971999999995
2026/2027,Kwara,46,cases,339.46133880900004,7.9693,0.0,0.0,7.9693,13.8212625,697.2724499999995
2026/2027,Kwara,47,cases,399.4004831385,9.37645,0.0,0.0,9.37645,15.2284125,698.6795999999995
2026/2027,Kwara,48,cases,434.8532421375,10.20875,0.0,0.0,10.20875,16.0607125,699.5118999999995
2026/2027,Kwara,49,cases,383.94660717450006,9.013650000000002,0.0,0.0,9.013650000000002,14.865612500000005,698.3167999999995
2026/2027,Kwara,50,cases,296.40304079849994,6.958449999999999,0.0,0.0,6.958449999999999,12.8104125,696.2615999999995
2026/2027,Kwara,51,cases,315.55000123350004,7.40795,0.0,0.0,7.40795,13.259912500000002,696.7110999999995
2026/2027,Kwara,52,cases,246.767900316,5.7932,0.0,0.0,5.7932,11.6451625,695.0963499999995
2026/2027,Lagos,1,cases,2023.519061244,12.8291,0.0,0.0,12.8291,18.681062500000003,702.1322499999995
2026/2027,Lagos,2,cases,1063.620773214,6.74335,0.0,0.0,6.74335,12.595312500000002,696.0464999999995
2026/2027,Lagos,3,cases,749.8350189180002,4.753950000000001,0.0,0.0,4.753950000000001,10.605912500000002,694.0570999999995
2026/2027,Lagos,4,cases,790.7577664559999,5.0134,0.0,0.0,5.0134,10.8653625,694.3165499999996
2026/2027,Lagos,5,cases,979.4487777480002,6.209700000000001,0.0,0.0,6.209700000000001,12.0616625,695.5128499999995
2026/2027,Lagos,6,cases,1561.247376972,9.8983,0.0,0.0,9.8983,15.750262500000002,699.2014499999995
2026/2027,Lagos,7,cases,1085.4662175540002,6.881850000000001,0.0,0.0,6.881850000000001,12.733812500000004,696.1849999999995
2026/2027,Lagos,8,cases,1901.689305228,12.0567,0.0,0.0,12.0567,17.9086625,701.3598499999995
2026/2027,Lagos,9,cases,2763.29098017,17.51925,0.0,0.1876125000000001,17.51925,23.3712125,706.8223999999996
2026/2027,Lagos,10,cases,5355.848377482,33.95605,0.0,16.6244125,33.95605,39.8080125,723.2591999999995
2026/2027,Lagos,11,cases,19456.861878576,123.3564,0.0,106.0247625,123.3564,129.20836250000002,812.6595499999995
2026/2027,Lagos,12,cases,56691.830272956,359.4259,74.5016,342.0942625,359.4259,365.2778625,1048.7290499999997
2026/2027,Lagos,13,cases,152845.168677942,969.03755,684.11325,951.7059125,969.03755,974.8895125,1658.3406999999995
2026/2027,Lagos,14,cases,285790.706964102,1811.91155,1526.98725,1794.5799125,1811.91155,1817.7635125,2501.2146999999995
2026/2027,Lagos,15,cases,500472.01625871606,3172.9899000000005,2888.0656000000004,3155.6582625000005,3172.9899000000005,3178.8418625000004,3862.29305
2026/2027,Lagos,16,cases,280622.39817738,1779.1445,1494.2201999999995,1761.8128625,1779.1445,1784.9964624999998,2468.447649999999
2026/2027,Lagos,17,cases,152318.08621331403,965.69585,680.77155,948.3642125,965.69585,971.5478125,1654.9989999999996
2026/2027,Lagos,18,cases,51052.22771231401,323.67085000000003,38.74655000000001,306.33921250000003,323.67085000000003,329.52281250000004,1012.9739999999996
2026/2027,Lagos,19,cases,10170.292511664,64.4796,0.0,47.147962500000006,64.4796,70.3315625,753.7827499999995
2026/2027,Lagos,20,cases,3014.5609087319995,19.1123,0.0,1.7806624999999985,19.1123,24.9642625,708.4154499999995
2026/2027,Lagos,21,cases,1260.955324938,7.99445,0.0,0.0,7.99445,13.8464125,697.2975999999995
2026/2027,Lagos,22,cases,2229.465607632,14.1348,0.0,0.0,14.1348,19.9867625,703.4379499999995
2026/2027,Lagos,23,cases,3438.362528928,21.7992,0.0,4.4675625,21.7992,27.6511625,711.1023499999995
2026/2027,Lagos,24,cases,7918.334771448,50.202200000000005,0.0,32.870562500000005,50.202200000000005,56.0541625,739.5053499999995
2026/2027,Lagos,25,cases,14424.736172310002,91.45275,0.0,74.12111250000001,91.45275,97.3047125,780.7558999999995
2026/2027,Lagos,26,cases,29461.397152284004,186.7851,0.0,169.4534625,186.7851,192.6370625,876.0882499999996
2026/2027,Lagos,27,cases,37833.620320158,239.86495,0.0,222.5333125,239.86495,245.7169125,929.1680999999996
2026/2027,Lagos,28,cases,88853.12718461399,563.32835,278.40405,545.9967125000001,563.32835,569.1803125,1252.6314999999995
2026/2027,Lagos,29,cases,56648.13149783401,359.14885000000004,74.22455000000002,341.81721250000004,359.14885000000004,365.00081250000005,1048.4519999999995
2026/2027,Lagos,30,cases,46480.914698550005,294.68875,9.76445000000001,277.3571125,294.68875,300.54071250000004,983.9918999999996
2026/2027,Lagos,31,cases,24518.979723768,155.4502,0.0,138.1185625,155.4502,161.3021625,844.7533499999995
2026/2027,Lagos,32,cases,5405.7222366900005,34.27225,0.0,16.9406125,34.27225,40.1242125,723.5753999999995
2026/2027,Lagos,33,cases,1188.376399212,7.534300000000001,0.0,0.0,7.534300000000001,13.3862625,696.8374499999995
2026/2027,Lagos,34,cases,636.3964371900001,4.034750000000001,0.0,0.0,4.034750000000001,9.886712500000002,693.3378999999995
2026/2027,Lagos,35,cases,820.134762906,5.19965,0.0,0.0,5.19965,11.0516125,694.5027999999995
2026/2027,Lagos,36,cases,993.691692,6.3,0.0,0.0,6.3,12.1519625,695.6031499999995
2026/2027,Lagos,37,cases,996.917246778,6.32045,0.0,0.0,6.32045,12.1724125,695.6235999999996
2026/2027,Lagos,38,cases,742.958041494,4.71035,0.0,0.0,4.71035,10.5623125,694.0134999999995
2026/2027,Lagos,39,cases,847.8871523040001,5.3756,0.0,0.0,5.3756,11.2275625,694.6787499999995
2026/2027,Lagos,40,cases,655.5368319240001,4.1561,0.0,0.0,4.1561,10.0080625,693.4592499999995
2026/2027,Lagos,41,cases,1341.8702198580002,8.50745,0.0,0.0,8.50745,14.3594125,697.8105999999995
2026/2027,Lagos,42,cases,898.928204928,5.6992,0.0,0.0,5.6992,11.5511625,695.0023499999995
2026/2027,Lagos,43,cases,778.1315728139999,4.93335,0.0,0.0,4.93335,10.7853125,694.2364999999995
2026/2027,Lagos,44,cases,738.809773002,4.68405,0.0,0.0,4.68405,10.536012500000002,693.9871999999995
2026/2027,Lagos,45,cases,1009.7484879120004,6.4018000000000015,0.0,0.0,6.4018000000000015,12.253762500000002,695.7049499999995
2026/2027,Lagos,46,cases,742.760880444,4.7091,0.0,0.0,4.7091,10.561062500000002,694.0122499999995
2026/2027,Lagos,47,cases,594.606181032,3.7698,0.0,0.0,3.7698,9.6217625,693.0729499999995
2026/2027,Lagos,48,cases,1150.142928396,7.291900000000001,0.0,0.0,7.291900000000001,13.1438625,696.5950499999996
2026/2027,Lagos,49,cases,997.887279144,6.3266,0.0,0.0,6.3266,12.178562500000002,695.6297499999995
2026/2027,Lagos,50,cases,760.5842393639999,4.8221,0.0,0.0,4.8221,10.674062500000002,694.1252499999995
2026/2027,Lagos,51,cases,625.4106234840001,3.9651,0.0,0.0,3.9651,9.8170625,693.2682499999995
2026/2027,Lagos,52,cases,751.8302887440001,4.7666,0.0,0.0,4.7666,10.6185625,694.0697499999995
2026/2027,Nasarawa,1,cases,1362.648989806,37.5154,0.0,20.1837625,37.5154,43.3673625,726.8185499999995
2026/2027,Nasarawa,2,cases,170.203087301,4.6859,0.0,0.0,4.6859,10.5378625,693.9890499999995
2026/2027,Nasarawa,3,cases,272.0928396095,7.491049999999999,0.0,0.0,7.491049999999999,13.3430125,696.7941999999995
2026/2027,Nasarawa,4,cases,193.70730587,5.333,0.0,0.0,5.333,11.1849625,694.6361499999995
2026/2027,Nasarawa,5,cases,259.243794147,7.137300000000001,0.0,0.0,7.137300000000001,12.989262500000002,696.4404499999995
2026/2027,Nasarawa,6,cases,291.748700958,8.0322,0.0,0.0,8.0322,13.8841625,697.3353499999995
2026/2027,Nasarawa,7,cases,287.8059055235,7.92365,0.0,0.0,7.92365,13.7756125,697.2267999999995
2026/2027,Nasarawa,8,cases,420.53699918100006,11.5779,0.0,0.0,11.5779,17.429862500000002,700.8810499999995
2026/2027,Nasarawa,9,cases,273.94346538,7.542,0.0,0.0,7.542,13.3939625,696.8451499999995
2026/2027,Nasarawa,10,cases,496.6378545895001,13.673050000000002,0.0,0.0,13.673050000000002,19.525012500000003,702.9761999999995
2026/2027,Nasarawa,11,cases,1316.4923127135005,36.24465000000001,0.0,18.913012500000008,36.24465000000001,42.096612500000006,725.5477999999995
2026/2027,Nasarawa,12,cases,2462.0514580870004,67.78330000000001,0.0,50.45166250000001,67.78330000000001,73.63526250000001,757.0864499999996
2026/2027,Nasarawa,13,cases,8095.3000037845,222.87355,0.0,205.5419125,222.87355,228.72551250000004,912.1766999999996
2026/2027,Nasarawa,14,cases,20870.253239043,574.5837,289.6594,557.2520625,574.5837,580.4356625,1263.8868499999994
2026/2027,Nasarawa,15,cases,33647.5420039785,926.35815,641.43385,909.0265125,926.35815,932.2101125,1615.6612999999995
2026/2027,Nasarawa,16,cases,72432.64816180251,1994.1597500000005,1709.23545,1976.8281125000003,1994.1597500000005,2000.0117125,2683.4628999999995
2026/2027,Nasarawa,17,cases,65642.509701171,1807.2189000000003,1522.2946000000002,1789.8872625000004,1807.2189000000003,1813.0708625,2496.52205
2026/2027,Nasarawa,18,cases,37287.563076036,1026.5724,741.6481,1009.2407625,1026.5724,1032.4243625,1715.8755499999995
2026/2027,Nasarawa,19,cases,8957.798763888002,246.61920000000003,0.0,229.28756250000004,246.61920000000003,252.47116250000005,935.9223499999996
2026/2027,Nasarawa,20,cases,1889.051226881,52.0079,0.0,34.6762625,52.0079,57.8598625,741.3110499999995
2026/2027,Nasarawa,21,cases,1048.8035628915002,28.87485,0.0,11.543212500000005,28.87485,34.7268125,718.1779999999995
2026/2027,Nasarawa,22,cases,602.6483820435,16.59165,0.0,0.0,16.59165,22.4436125,705.8947999999995
2026/2027,Nasarawa,23,cases,1274.5435845025002,35.08975,0.0,17.758112500000003,35.08975,40.9417125,724.3928999999995
2026/2027,Nasarawa,24,cases,2912.4944970745005,80.18455,0.0,62.8529125,80.18455,86.0365125,769.4876999999994
2026/2027,Nasarawa,25,cases,8125.801730787,223.7133,0.0,206.3816625,223.7133,229.5652625,913.0164499999996
2026/2027,Nasarawa,26,cases,13015.391111983,358.3297,73.40539999999999,340.9980625,358.3297,364.1816625,1047.6328499999995
2026/2027,Nasarawa,27,cases,16227.285621469002,446.7571,161.83280000000002,429.4254625,446.7571,452.6090625000001,1136.0602499999995
2026/2027,Nasarawa,28,cases,27861.599579079502,767.0640500000001,482.1397500000001,749.7324125,767.0640500000001,772.9160125000001,1456.3671999999997
2026/2027,Nasarawa,29,cases,25251.390908302,695.2018,410.2775,677.8701625000001,695.2018,701.0537625000001,1384.5049499999996
2026/2027,Nasarawa,30,cases,11532.805590397,317.5123,32.587999999999965,300.1806625,317.5123,323.3642625,1006.8154499999996
2026/2027,Nasarawa,31,cases,9584.2964272055,263.86745,0.0,246.5358125,263.86745,269.71941250000003,953.1705999999996
2026/2027,Nasarawa,32,cases,3106.205435183501,85.51765000000002,0.0,68.18601250000002,85.51765000000002,91.36961250000002,774.8207999999995
2026/2027,Nasarawa,33,cases,630.309698148,17.3532,0.0,0.0215625000000017,17.3532,23.2051625,706.6563499999995
2026/2027,Nasarawa,34,cases,165.746330048,4.5632,0.0,0.0,4.5632,10.4151625,693.8663499999996
2026/2027,Nasarawa,35,cases,267.9448226715,7.37685,0.0,0.0,7.37685,13.2288125,696.6799999999995
2026/2027,Nasarawa,36,cases,249.5656933315,6.87085,0.0,0.0,6.87085,12.7228125,696.1739999999995
2026/2027,Nasarawa,37,cases,259.9502646325,7.156750000000001,0.0,0.0,7.156750000000001,13.0087125,696.4598999999995
2026/2027,Nasarawa,38,cases,376.942866703,10.3777,0.0,0.0,10.3777,16.229662500000003,699.6808499999995
