season,state,region,zone,epi_week_of_season,population,cases_per_100k,cases_q05,cases_q25,cases_q50,cases_q75,cases_q95,cases,cases_q05_count,cases_q25_count,cases_q50_count,cases_q75_count,cases_q95_count
2026/2027,Kaduna,North,NW,45,8324285,5.8333,0.0,0.0,5.8333,11.6852625,695.1364499999995,485.5805169050001,0.0,0.0,485.5805169050001,972.714553498125,57865.13923688246
2026/2027,Kaduna,North,NW,46,8324285,12.69575,0.0,0.0,12.69575,18.547712500000003,701.9988999999995,1056.8304128875002,0.0,0.0,1056.8304128875002,1543.9644494806255,58436.389132864955
2026/2027,Kaduna,North,NW,47,8324285,8.29855,0.0,0.0,8.29855,14.150512500000001,697.6016999999995,690.7949528675,0.0,0.0,690.7949528675,1177.928989460625,58070.353672844954
2026/2027,Kaduna,North,NW,48,8324285,6.1739999999999995,0.0,0.0,6.1739999999999995,12.0259625,695.4771499999995,513.9413559,0.0,0.0,513.9413559,1001.075392493125,57893.500075877455
2026/2027,Kaduna,North,NW,49,8324285,5.3049,0.0,0.0,5.3049,11.1568625,694.6080499999995,441.594994965,0.0,0.0,441.594994965,928.729031558125,57821.153714942455
2026/2027,Kaduna,North,NW,50,8324285,8.24225,0.0,0.0,8.24225,14.094212500000001,697.5453999999995,686.1083804125001,0.0,0.0,686.1083804125001,1173.2424170056252,58065.66710038996
2026/2027,Kaduna,North,NW,51,8324285,10.2125,0.0,0.0,10.2125,16.0644625,699.5156499999995,850.117605625,0.0,0.0,850.117605625,1337.2516422181252,58229.67632560246
2026/2027,Kaduna,North,NW,52,8324285,10.96425,0.0,0.0,10.96425,16.8162125,700.2673999999995,912.6954181125,0.0,0.0,912.6954181125,1399.8294547056248,58292.254138089964
2026/2027,Kano,North,NW,1,16253549,15.820800000000002,0.0,0.0,15.820800000000002,21.672762500000005,705.1239499999995,2571.441480192,0.0,0.0,2571.441480192,3522.5930725911257,114607.6667239854
2026/2027,Kano,North,NW,2,16253549,5.3828000000000005,0.0,0.0,5.3828000000000005,11.234762500000002,694.6859499999995,874.8960355720002,0.0,0.0,874.8960355720002,1826.0476279711252,112911.12127936541
2026/2027,Kano,North,NW,3,16253549,9.6005,0.0,0.0,9.6005,15.452462500000001,698.9036499999995,1560.4219717450003,0.0,0.0,1560.4219717450003,2511.573564144125,113596.64721553843
2026/2027,Kano,North,NW,4,16253549,8.914950000000001,0.0,0.0,8.914950000000001,14.766912500000002,698.2180999999995,1448.9957665755,0.0,0.0,1448.9957665755,2400.147358974625,113485.22101036891
2026/2027,Kano,North,NW,5,16253549,8.484200000000001,0.0,0.0,8.484200000000001,14.336162500000002,697.7873499999995,1378.9836042580002,0.0,0.0,1378.9836042580002,2330.1351966571256,113415.20884805142
2026/2027,Kano,North,NW,6,16253549,9.305900000000001,0.0,0.0,9.305900000000001,15.157862500000002,698.6090499999995,1512.5390163910001,0.0,0.0,1512.5390163910001,2463.690608790125,113548.7642601844
2026/2027,Kano,North,NW,7,16253549,7.55185,0.0,0.0,7.55185,13.4038125,696.8549999999994,1227.4436401565001,0.0,0.0,1227.4436401565001,2178.595232555625,113263.66888394991
2026/2027,Kano,North,NW,8,16253549,6.776400000000001,0.0,0.0,6.776400000000001,12.628362500000001,696.0795499999995,1101.405494436,0.0,0.0,1101.405494436,2052.5570868351256,113137.6307382294
2026/2027,Kano,North,NW,9,16253549,7.42375,0.0,0.0,7.42375,13.275712500000001,696.7268999999995,1206.6228438875,0.0,0.0,1206.6228438875,2157.774436286625,113242.84808768093
2026/2027,Kano,North,NW,10,16253549,14.7761,0.0,0.0,14.7761,20.6280625,704.0792499999995,2401.6406537889998,0.0,0.0,2401.6406537889998,3352.792246188125,114437.86589758244
2026/2027,Kano,North,NW,11,16253549,15.3303,0.0,0.0,15.3303,21.1822625,704.6334499999995,2491.717822347,0.0,0.0,2491.717822347,3442.8694147461247,114527.94306614042
2026/2027,Kano,North,NW,12,16253549,17.469749999999998,0.0,0.1381124999999983,17.469749999999998,23.321712499999997,706.7728999999995,2839.4543764274995,0.0,22.448182862624726,2839.4543764274995,3790.6059688266246,114875.67962022091
2026/2027,Kano,North,NW,13,16253549,27.5653,0.0,10.233662500000001,27.5653,33.4172625,716.8684499999995,4480.339542497,0.0,1663.3333489321253,4480.339542497,5431.491134896125,116516.56478629042
2026/2027,Kano,North,NW,14,16253549,107.18110000000001,0.0,89.84946250000002,107.18110000000001,113.03306250000001,796.4842499999995,17420.732607239002,0.0,14603.726413674129,17420.732607239002,18371.884199638127,129456.95785103244
2026/2027,Kano,North,NW,15,16253549,455.67060000000004,170.74630000000002,438.33896250000004,455.67060000000004,461.52256250000005,1144.9737499999997,74062.644249594,27752.333536187005,71245.63805602913,74062.644249594,75013.79584199314,186098.86949338746
2026/2027,Kano,North,NW,16,16253549,548.8279,263.9036,531.4962625000001,548.8279,554.6798625,1238.1310499999995,89204.011652171,42893.70093876399,86387.00545860613,89204.011652171,90155.16324457013,201240.23689596442
2026/2027,Kano,North,NW,17,16253549,1127.1766,842.2523,1109.8449625,1127.1766,1133.0285625,1816.4797499999995,183206.20099753398,136895.890284127,180389.19480396915,183206.20099753398,184157.3525899331,295242.4262413274
2026/2027,Kano,North,NW,18,16253549,2296.7728500000003,2011.8485500000002,2279.4412125000003,2296.7728500000003,2302.6248125,2986.076,373307.1005934466,326996.7898800395,370490.09439988167,373307.1005934466,374258.25218584563,485343.32583724
2026/2027,Kano,North,NW,19,16253549,1071.0851,786.1608,1053.7534625,1071.0851,1076.9370625,1760.3882499999995,174089.341560199,127779.030846792,171272.33536663413,174089.341560199,175040.49315259812,286125.56680399243
2026/2027,Kano,North,NW,20,16253549,509.95090000000005,225.02660000000003,492.61926250000005,509.95090000000005,515.8028625000001,1199.2540499999996,82885.119407441,36574.80869403401,80068.11321387613,82885.119407441,83836.27099984014,194921.34465123442
2026/2027,Kano,North,NW,21,16253549,147.8128,0.0,130.4811625,147.8128,153.66476250000002,837.1159499999995,24024.825876272,0.0,21207.819682707126,24024.825876272,24975.97746867113,136061.05112006541
2026/2027,Kano,North,NW,22,16253549,45.67385,0.0,28.342212500000002,45.67385,51.5258125,734.9769999999995,7423.621589936501,0.0,4606.615396371626,7423.621589936501,8374.773182335624,119459.84683372991
2026/2027,Kano,North,NW,23,16253549,40.7132,0.0,23.3815625,40.7132,46.5651625,730.0163499999995,6617.3399114680005,0.0,3800.3337179031255,6617.3399114680005,7568.491503867125,118653.56515526141
2026/2027,Kano,North,NW,24,16253549,91.08019999999999,0.0,73.74856249999999,91.08019999999999,96.93216249999999,780.3833499999995,14803.764936298,0.0,11986.758742733124,14803.764936298,15754.916528697124,126839.99018009142
2026/2027,Kano,North,NW,25,16253549,136.61450000000002,0.0,119.28286250000002,136.61450000000002,142.46646250000003,825.9176499999995,22204.704698605005,0.0,19387.698505040127,22204.704698605005,23155.85629100413,134240.92994239842
2026/2027,Kano,North,NW,26,16253549,336.7273,51.803,319.3956625,336.7273,342.5792625,1026.0304499999995,54730.136701877,8419.82598847,51913.13050831213,54730.136701877,55681.288294276135,166766.36194567042
2026/2027,Kano,North,NW,27,16253549,622.96085,338.03655000000003,605.6292125,622.96085,628.8128125000001,1312.2639999999997,101253.2470055665,54942.93629215951,98436.24081200163,101253.2470055665,102204.39859796564,213289.47224935994
2026/2027,Kano,North,NW,28,16253549,1095.06245,810.1381499999999,1077.7308125,1095.06245,1100.9144124999998,1784.3655999999994,177986.51189135047,131676.20117794347,175169.50569778561,177986.51189135047,178937.66348374958,290022.7371351439
2026/2027,Kano,North,NW,29,16253549,1363.7735500000001,1078.8492500000002,1346.4419125000002,1363.7735500000001,1369.6255125,2053.0766999999996,221661.60219828953,175351.29148488253,218844.59600472465,221661.60219828953,222612.75379068864,333697.8274420829
2026/2027,Kano,North,NW,30,16253549,534.3569,249.43259999999998,517.0252625,534.3569,540.2088625,1223.6600499999995,86851.960576381,40541.649862973994,84034.95438281614,86851.960576381,87803.11216878012,198888.1858201744
2026/2027,Kano,North,NW,31,16253549,259.44125,0.0,242.10961250000003,259.44125,265.29321250000004,948.7443999999996,42168.410694962506,0.0,39351.40450139763,42168.410694962506,43119.56228736163,154204.63593875594
2026/2027,Kano,North,NW,32,16253549,67.56575000000001,0.0,50.23411250000001,67.56575000000001,73.41771250000001,756.8688999999995,10981.8322834675,0.0,8164.826089902626,10981.8322834675,11932.983875866625,123018.05752726091
2026/2027,Kano,North,NW,33,16253549,18.03865,0.0,0.7070125000000012,18.03865,23.890612500000003,707.3417999999995,2931.9208166885,0.0,114.91462312362518,2931.9208166885,3883.0724090876256,114968.14606048191
2026/2027,Kano,North,NW,34,16253549,9.30855,0.0,0.0,9.30855,15.160512500000001,698.6116999999995,1512.9697354395,0.0,0.0,1512.9697354395,2464.1213278386253,113549.19497923293
2026/2027,Kano,North,NW,35,16253549,8.35055,0.0,0.0,8.35055,14.202512500000001,697.6536999999995,1357.2607360195,0.0,0.0,1357.2607360195,2308.4123284186253,113393.48597981293
2026/2027,Kano,North,NW,36,16253549,9.33185,0.0,0.0,9.33185,15.1838125,698.6349999999995,1516.7568123565,0.0,0.0,1516.7568123565,2467.9084047556253,113552.98205614992
2026/2027,Kano,North,NW,37,16253549,12.126650000000001,0.0,0.0,12.126650000000001,17.978612500000004,701.4297999999995,1971.0109998085002,0.0,0.0,1971.0109998085002,2922.1625922076255,114007.23624360193
2026/2027,Kano,North,NW,38,16253549,12.1837,0.0,0.0,12.1837,18.0356625,701.4868499999995,1980.283649513,0.0,0.0,1980.283649513,2931.4352419121255,114016.50889330643
2026/2027,Kano,North,NW,39,16253549,11.1414,0.0,0.0,11.1414,16.993362500000003,700.4445499999995,1810.8729082860002,0.0,0.0,1810.8729082860002,2762.0245006851255,113847.09815207942
2026/2027,Kano,North,NW,40,16253549,7.8261,0.0,0.0,7.8261,13.678062500000001,697.1292499999995,1272.0189982890001,0.0,0.0,1272.0189982890001,2223.1705906881252,113308.24424208242
2026/2027,Kano,North,NW,41,16253549,9.25585,0.0,0.0,9.25585,15.107812500000001,698.5589999999995,1504.4041151165,0.0,0.0,1504.4041151165,2455.5557075156253,113540.62935890991
2026/2027,Kano,North,NW,42,16253549,5.742700000000001,0.0,0.0,5.742700000000001,11.594662500000002,695.0458499999995,933.3925584230001,0.0,0.0,933.3925584230001,1884.5441508221254,112969.61780221641
2026/2027,Kano,North,NW,43,16253549,8.1938,0.0,0.0,8.1938,14.0457625,697.4969499999995,1331.783297962,0.0,0.0,1331.783297962,2282.9348903611253,113368.00854175542
2026/2027,Kano,North,NW,44,16253549,7.7341,0.0,0.0,7.7341,13.5860625,697.0372499999995,1257.065733209,0.0,0.0,1257.065733209,2208.217325608125,113293.29097700243
2026/2027,Kano,North,NW,45,16253549,8.57665,0.0,0.0,8.57665,14.428612500000002,697.8797999999995,1394.0100103085003,0.0,0.0,1394.0100103085003,2345.161602707625,113430.2352541019
2026/2027,Kano,North,NW,46,16253549,9.626750000000001,0.0,0.0,9.626750000000001,15.478712500000002,698.9298999999995,1564.6885283575002,0.0,0.0,1564.6885283575002,2515.8401207566253,113600.91377215092
2026/2027,Kano,North,NW,47,16253549,9.8865,0.0,0.0,9.8865,15.7384625,699.1896499999995,1606.907121885,0.0,0.0,1606.907121885,2558.058714284125,113643.13236567841
2026/2027,Kano,North,NW,48,16253549,8.65285,0.0,0.0,8.65285,14.504812500000002,697.9559999999994,1406.3952146465,0.0,0.0,1406.3952146465,2357.546807045625,113442.62045843991
2026/2027,Kano,North,NW,49,16253549,7.9414,0.0,0.0,7.9414,13.7933625,697.2445499999995,1290.759340286,0.0,0.0,1290.759340286,2241.9109326851253,113326.98458407942
2026/2027,Kano,North,NW,50,16253549,8.53135,0.0,0.0,8.53135,14.3833125,697.8344999999995,1386.6471526115001,0.0,0.0,1386.6471526115001,2337.798745010625,113422.87239640491
2026/2027,Kano,North,NW,51,16253549,7.2171,0.0,0.0,7.2171,13.069062500000001,696.5202499999995,1173.034884879,0.0,0.0,1173.034884879,2124.1864772781255,113209.26012867241
2026/2027,Kano,North,NW,52,16253549,6.67175,0.0,0.0,6.67175,12.523712500000002,695.9748999999995,1084.3961554075001,0.0,0.0,1084.3961554075001,2035.5477478066255,113120.62139920091
2026/2027,Katsina,North,NW,1,9300382,36.22075,0.0,18.889112500000003,36.22075,42.0727125,725.5238999999995,3368.668113265,0.0,1756.7596189097503,3368.668113265,3912.92298026175,67476.49420129794
2026/2027,Katsina,North,NW,2,9300382,10.52505,0.0,0.0,10.52505,16.3770125,699.8281999999995,978.8698556910001,0.0,0.0,978.8698556910001,1523.12472268775,65086.69594372396
2026/2027,Katsina,North,NW,3,9300382,9.096850000000002,0.0,0.0,9.096850000000002,14.948812500000003,698.3999999999995,846.0417999670002,0.0,0.0,846.0417999670002,1390.29666696375,64953.86788799996
2026/2027,Katsina,North,NW,4,9300382,10.69575,0.0,0.0,10.69575,16.547712500000003,699.9988999999995,994.745607765,0.0,0.0,994.745607765,1539.0004747617504,65102.571695797946
2026/2027,Katsina,North,NW,5,9300382,11.150950000000002,0.0,0.0,11.150950000000002,17.0029125,700.4540999999995,1037.0809466290002,0.0,0.0,1037.0809466290002,1581.33581362575,65144.90703466195
2026/2027,Katsina,North,NW,6,9300382,12.4033,0.0,0.0,12.4033,18.2552625,701.7064499999994,1153.554280606,0.0,0.0,1153.554280606,1697.80914760275,65261.380368638944
2026/2027,Katsina,North,NW,7,9300382,16.03135,0.0,0.0,16.03135,21.883312500000002,705.3344999999995,1490.976789757,0.0,0.0,1490.976789757,2035.2316567537503,65598.80287778996
2026/2027,Katsina,North,NW,8,9300382,6.767900000000001,0.0,0.0,6.767900000000001,12.619862500000002,696.0710499999996,629.4405533780001,0.0,0.0,629.4405533780001,1173.6954203747503,64737.26664141096
2026/2027,Katsina,North,NW,9,9300382,12.36655,0.0,0.0,12.36655,18.218512500000003,701.6696999999995,1150.136390221,0.0,0.0,1150.136390221,1694.3912572177503,65257.96247825395
2026/2027,Katsina,North,NW,10,9300382,11.08215,0.0,0.0,11.08215,16.9341125,700.3852999999995,1030.682283813,0.0,0.0,1030.682283813,1574.9371508097502,65138.50837184595
2026/2027,Katsina,North,NW,11,9300382,8.261700000000001,0.0,0.0,8.261700000000001,14.113662500000002,697.5648499999995,768.369659694,0.0,0.0,768.369659694,1312.6245266907501,64876.19574772695
2026/2027,Katsina,North,NW,12,9300382,21.0455,0.0,3.713862500000001,21.0455,26.897462500000003,710.3486499999995,1957.3118938100001,0.0,345.4033994547501,1957.3118938100001,2501.56676080675,66065.13798184294
2026/2027,Katsina,North,NW,13,9300382,50.302550000000004,0.0,32.970912500000004,50.302550000000004,56.1545125,739.6056999999995,4678.329305741,0.0,3066.4208113857503,4678.329305741,5222.58417273775,68786.15539377395
2026/2027,Katsina,North,NW,14,9300382,114.8637,0.0,97.5320625,114.8637,120.7156625,804.1668499999995,10682.762879333999,0.0,9070.85438497875,10682.762879333999,11227.01774633075,74790.58896736696
2026/2027,Katsina,North,NW,15,9300382,399.38110000000006,114.45680000000004,382.04946250000006,399.38110000000006,405.2330625000001,1088.6842499999996,37143.96793580201,10644.919624976004,35532.059441446756,37143.96793580201,37688.22280279876,101251.79402383495
2026/2027,Katsina,North,NW,16,9300382,782.2706,497.3462999999999,764.9389624999999,782.2706,788.1225625,1471.5737499999996,72754.154073692,46255.10576286599,71142.24557933674,72754.154073692,73298.40894068875,136861.98016172496
2026/2027,Katsina,North,NW,17,9300382,1539.2055,1254.2812,1521.8738625,1539.2055,1545.0574625,2228.5086499999998,143151.99126501,116652.94295418399,141540.08277065476,143151.99126501,143696.24613200675,207259.81735304298
2026/2027,Katsina,North,NW,18,9300382,1389.9906,1105.0663,1372.6589625000001,1389.9906,1395.8425625,2079.29375,129274.43556409201,102775.38725326599,127662.52706973677,129274.43556409201,129818.69043108875,193382.261652125
2026/2027,Katsina,North,NW,19,9300382,1173.0340500000002,888.1097500000002,1155.7024125000003,1173.0340500000002,1178.8860125,1862.3371999999997,109096.64764007101,82597.59932924501,107484.73914571576,109096.64764007101,109640.90250706776,173204.47372810397
2026/2027,Katsina,North,NW,20,9300382,454.23660000000007,169.31230000000005,436.90496250000007,454.23660000000007,460.0885625000001,1143.5397499999995,42245.73898381201,15746.690672986004,40633.830489456755,42245.73898381201,42789.99385080876,106353.56507184495
2026/2027,Katsina,North,NW,21,9300382,121.62820000000002,0.0,104.29656250000002,121.62820000000002,127.48016250000002,810.9313499999995,11311.887219724002,0.0,9699.978725368752,11311.887219724002,11856.142086720753,75419.71330775696
2026/2027,Katsina,North,NW,22,9300382,52.60685000000001,0.0,35.27521250000001,52.60685000000001,58.45881250000001,741.9099999999995,4892.638008167001,0.0,3280.729513811751,4892.638008167001,5436.89287516375,69000.46409619995
2026/2027,Katsina,North,NW,23,9300382,34.24825,0.0,16.9166125,34.24825,40.1002125,723.5513999999995,3185.2180783149997,0.0,1573.30958395975,3185.2180783149997,3729.4729453117498,67293.04416634796
2026/2027,Katsina,North,NW,24,9300382,73.78275,0.0,56.451112499999994,73.78275,79.63471249999999,763.0858999999995,6862.077600105,0.0,5250.169105749749,6862.077600105,7406.332467101749,70969.90368813796
2026/2027,Katsina,North,NW,25,9300382,186.29745000000003,0.0,168.96581250000003,186.29745000000003,192.14941250000004,875.6005999999995,17326.374506259002,0.0,15714.466011903753,17326.374506259002,17870.629373255753,81434.20059429195
2026/2027,Katsina,North,NW,26,9300382,478.04290000000003,193.11860000000001,460.71126250000003,478.04290000000003,483.89486250000004,1167.3460499999997,44459.815823878,17960.767513052,42847.90732952275,44459.815823878,45004.07069087476,108567.64191191098
2026/2027,Katsina,North,NW,27,9300382,621.91555,336.99125000000004,604.5839125,621.91555,627.7675125000001,1311.2186999999994,57840.52186740101,31341.473556575,56228.61337304575,57840.52186740101,58384.776734397754,121948.34795543394
2026/2027,Katsina,North,NW,28,9300382,1143.52015,858.59585,1126.1885125000001,1143.52015,1149.3721125,1832.8232999999996,106351.742196973,79852.693886147,104739.83370261776,106351.742196973,106895.99706396974,170459.56828500595
2026/2027,Katsina,North,NW,29,9300382,1339.2692000000002,1054.3449,1321.9375625000002,1339.2692000000002,1345.1211625,2028.5723499999997,124557.15160834402,98058.103297518,122945.24311398878,124557.15160834402,125101.40647534077,188664.97769637694
2026/2027,Katsina,North,NW,30,9300382,687.7267500000002,402.80245000000014,670.3951125000001,687.7267500000002,693.5787125000002,1377.0298999999995,63961.214866185015,37462.166555359014,62349.306371829756,63961.214866185015,64505.469733181766,128069.04095421796
2026/2027,Katsina,North,NW,31,9300382,390.64570000000003,105.72140000000002,373.31406250000003,390.64570000000003,396.49766250000005,1079.9488499999995,36331.542366574,9832.494055748002,34719.63387221875,36331.542366574,36875.79723357075,100439.36845460696
2026/2027,Katsina,North,NW,32,9300382,55.04535,0.0,37.7137125,55.04535,60.8973125,744.3484999999995,5119.427823237,0.0,3507.51932888175,5119.427823237,5663.682690233751,69227.25391126995
